estado;cidade;populacao;pib;pib_percapita;sigla;regiao
SANTA CATARINA;Alfredo Wagner;10274;170042.234375;16550.73046875;SC;SUL
SANTA CATARINA;Balneario Arroio do Silva;8808;69070.9921875;7841.85009766;SC;SUL
SANTA CATARINA;Nova Erechim;4381;60672.01171875;13848.90039062;SC;SUL
SANTA CATARINA;Rancho Queimado;2893;38830.9453125;13422.37988281;SC;SUL
SANTA CATARINA;Tunapolis;4775;65162.640625;13646.62988281;SC;SUL
SANTA CATARINA;Aurora;5560;87116.484375;15668.4296875;SC;SUL
SANTA CATARINA;Rio do Campo;6135;92486.703125;15075.25976562;SC;SUL
SANTA CATARINA;Brunopolis;2943;41448.7890625;14083.86035156;SC;SUL
SANTA CATARINA;Lacerdopolis;2266;39482.30859375;17423.7890625;SC;SUL
SANTA CATARINA;Marema;2275;33027.140625;14517.41992188;SC;SUL
SANTA CATARINA;Rio Rufino;2518;25421.84375;10096.04980469;SC;SUL
SANTA CATARINA;Araquari;23080;328927.0625;14251.61035156;SC;SUL
SANTA CATARINA;Arvoredo;2241;32409.2578125;14461.95996094;SC;SUL
SANTA CATARINA;Sao Miguel da Boa Vista;2026;20000.97851562;9872.15039062;SC;SUL
SANTA CATARINA;Joinville;497331;13345175.0;26833.58984375;SC;SUL
SANTA CATARINA;Sao Joao do Itaperiu;3426;54840.57421875;16007.16992188;SC;SUL
SANTA CATARINA;Iomere;2643;41796.70703125;15814.12011719;SC;SUL
SANTA CATARINA;Sao Joao do Oeste;6269;135608.1875;21631.55078125;SC;SUL
SANTA CATARINA;Ipora do Oeste;8405;122880.65625;14619.95019531;SC;SUL
SANTA CATARINA;Canoinhas;54645;870443.8125;15929.0703125;SC;SUL
SANTA CATARINA;Ponte Serrada;11724;109785.2890625;9364.15039062;SC;SUL
SANTA CATARINA;Anita Garibaldi;9191;72505.25;7888.72021484;SC;SUL
SANTA CATARINA;Armazem;7650;88796.65625;11607.41015625;SC;SUL
SANTA CATARINA;Romelandia;5760;62736.05078125;10891.6796875;SC;SUL
SANTA CATARINA;Sombrio;25553;341365.5;13359.12011719;SC;SUL
SANTA CATARINA;Sao Lourenco do Oeste;23015;515054.65625;22379.08984375;SC;SUL
SANTA CATARINA;Bandeirante;3095;32892.89453125;10627.75;SC;SUL
SANTA CATARINA;Presidente Getulio;14392;276782.78125;19231.7109375;SC;SUL
SANTA CATARINA;Lontras;9660;111316.9609375;11523.5;SC;SUL
SANTA CATARINA;Agrolandia;9661;139041.734375;14392.05957031;SC;SUL
SANTA CATARINA;Entre Rios;3104;23694.78710938;7633.62988281;SC;SUL
SANTA CATARINA;Timbe do Sul;5260;64288.10546875;12222.0703125;SC;SUL
SANTA CATARINA;Santiago do Sul;1443;20742.1953125;14374.36035156;SC;SUL
SANTA CATARINA;Jacinto Machado;11051;181099.75;16387.63085938;SC;SUL
SANTA CATARINA;Erval Velho;4195;55751.59375;13290.00976562;SC;SUL
SANTA CATARINA;Chapeco;174187;4348897.5;24966.83007812;SC;SUL
SANTA CATARINA;Lebon Regis;12134;126825.78125;10452.09960938;SC;SUL
SANTA CATARINA;Palmeira;2456;44152.43359375;17977.38085938;SC;SUL
SANTA CATARINA;Macieira;1787;27063.52929688;15144.66992188;SC;SUL
SANTA CATARINA;Imarui;11677;128429.40625;10998.49023438;SC;SUL
SANTA CATARINA;Sao Martinho;3281;49147.94921875;14979.55957031;SC;SUL
SANTA CATARINA;Saudades;8929;138512.796875;15512.69042969;SC;SUL
SANTA CATARINA;Governador Celso Ramos;12704;117229.25;9227.74023438;SC;SUL
SANTA CATARINA;Riqueza;5126;55484.09375;10824.04980469;SC;SUL
SANTA CATARINA;Navegantes;57324;911398.5;15899.0703125;SC;SUL
SANTA CATARINA;Canelinha;10168;101460.0;9978.36035156;SC;SUL
SANTA CATARINA;Rio Negrinho;44633;531999.8125;11919.4296875;SC;SUL
SANTA CATARINA;Dona Emma;3583;46140.10546875;12877.50976562;SC;SUL
SANTA CATARINA;Atalanta;3402;50381.9765625;14809.51953125;SC;SUL
SANTA CATARINA;Jupia;2185;28970.68554688;13258.88964844;SC;SUL
SANTA CATARINA;Balneario Gaivota;7959;63575.9375;7987.93017578;SC;SUL
SANTA CATARINA;Pinhalzinho;15692;397378.125;25323.609375;SC;SUL
SANTA CATARINA;Antonio Carlos;7466;255497.78125;34221.51171875;SC;SUL
SANTA CATARINA;Santa Terezinha;9363;134408.484375;14355.28027344;SC;SUL
SANTA CATARINA;Rodeio;11215;133049.5625;11863.54003906;SC;SUL
SANTA CATARINA;Fraiburgo;36469;505606.65625;13864.00976562;SC;SUL
SANTA CATARINA;Nova Trento;12025;169361.8125;14084.13964844;SC;SUL
SANTA CATARINA;Mirim Doce;2583;62780.0703125;24305.09960938;SC;SUL
SANTA CATARINA;Santa Helena;2484;34116.1953125;13734.37988281;SC;SUL
SANTA CATARINA;Irani;9754;106351.1875;10903.33984375;SC;SUL
SANTA CATARINA;Sao Bernardino;2633;41336.984375;15699.58007812;SC;SUL
SANTA CATARINA;Santa Rosa de Lima;2103;31747.20898438;15096.15039062;SC;SUL
SANTA CATARINA;Garuva;14281;276213.59375;19341.33007812;SC;SUL
SANTA CATARINA;Balneario Camboriu;102081;1712670.375;16777.56054688;SC;SUL
SANTA CATARINA;Curitibanos;39045;541725.9375;13874.40039062;SC;SUL
SANTA CATARINA;Maracaja;6185;120909.96875;19548.90039062;SC;SUL
SANTA CATARINA;Urussanga;19936;412457.40625;20689.08007812;SC;SUL
SANTA CATARINA;Campos Novos;29133;792458.9375;27201.41992188;SC;SUL
SANTA CATARINA;Ipuacu;6881;96428.328125;14013.70996094;SC;SUL
SANTA CATARINA;Tijucas;29674;546768.125;18425.83007812;SC;SUL
SANTA CATARINA;Zortea;3015;35851.91796875;11891.1796875;SC;SUL
SANTA CATARINA;Aguas de Chapeco;6354;134774.40625;21210.94921875;SC;SUL
SANTA CATARINA;Gravatal;10793;121639.0234375;11270.1796875;SC;SUL
SANTA CATARINA;Presidente Castello Branco;1779;22967.5390625;12910.37011719;SC;SUL
SANTA CATARINA;Sao Francisco do Sul;40030;3321852.5;82984.0703125;SC;SUL
SANTA CATARINA;Cacador;70720;1308290.75;18499.58984375;SC;SUL
SANTA CATARINA;Forquilhinha;21928;524505.75;23919.44921875;SC;SUL
SANTA CATARINA;Flor do Sertao;1700;18362.84179688;10801.66992188;SC;SUL
SANTA CATARINA;Belmonte;2790;31234.45117188;11195.13964844;SC;SUL
SANTA CATARINA;Nova Itaberaba;4222;61300.4765625;14519.29980469;SC;SUL
SANTA CATARINA;Alto Bela Vista;2071;29617.34765625;14300.99023438;SC;SUL
SANTA CATARINA;Lindoia do Sul;4662;102623.84375;22012.83984375;SC;SUL
SANTA CATARINA;Massaranduba;14500;258986.640625;17861.15039062;SC;SUL
SANTA CATARINA;Ouro;7231;82298.9765625;11381.41015625;SC;SUL
SANTA CATARINA;Campo Belo do Sul;8212;95864.1484375;11673.66992188;SC;SUL
SANTA CATARINA;Tangara;8611;193337.234375;22452.359375;SC;SUL
SANTA CATARINA;Rio do Oeste;7033;128651.765625;18292.58984375;SC;SUL
SANTA CATARINA;Campo Ere;9737;187628.90625;19269.6796875;SC;SUL
CEARA;Iracema;15114;62552.0234375;4138.68017578;CE;NORDESTE
CEARA;Abaiara;11077;33615.54296875;3034.7199707;CE;NORDESTE
CEARA;Novo Oriente;28703;93621.4453125;3261.72998047;CE;NORDESTE
CEARA;Ibaretama;13206;42010.30078125;3181.14990234;CE;NORDESTE
CEARA;Acarape;15627;56133.1015625;3592.06005859;CE;NORDESTE
CEARA;Aratuba;12478;50276.91796875;4029.23999023;CE;NORDESTE
CEARA;Pindoretama;18322;76975.75;4201.27001953;CE;NORDESTE
CEARA;Boa Viagem;56236;195497.71875;3476.37988281;CE;NORDESTE
CEARA;Pedra Branca;42152;132454.375;3142.30004883;CE;NORDESTE
CEARA;Ipaumirim;11999;42898.6640625;3575.18994141;CE;NORDESTE
CEARA;Barbalha;53011;361385.09375;6817.16992188;CE;NORDESTE
CEARA;Aracoiaba;25351;95183.4140625;3754.62011719;CE;NORDESTE
CEARA;Missao Velha;35135;136965.046875;3898.25;CE;NORDESTE
CEARA;Guaramiranga;4070;25825.7578125;6345.39990234;CE;NORDESTE
CEARA;Solonopole;18025;85114.359375;4722.02001953;CE;NORDESTE
CEARA;Crato;116759;726944.0625;6226.02001953;CE;NORDESTE
CEARA;Granjeiro;4999;19908.97460938;3982.59008789;CE;NORDESTE
CEARA;Carius;19338;58676.28125;3034.25;CE;NORDESTE
CEARA;Jaguaretama;18411;82730.8359375;4493.54980469;CE;NORDESTE
CEARA;Reriutaba;19444;70465.125;3624.0;CE;NORDESTE
CEARA;Milagres;28077;104356.4375;3716.79003906;CE;NORDESTE
CEARA;Nova Russas;32016;120630.0703125;3767.81005859;CE;NORDESTE
CEARA;Carire;19132;64836.63671875;3388.90991211;CE;NORDESTE
CEARA;Itapipoca;114441;530908.0625;4639.14013672;CE;NORDESTE
CEARA;Granja;53952;164077.84375;3041.17993164;CE;NORDESTE
CEARA;Martinopole;11118;30235.43359375;2719.5;CE;NORDESTE
CEARA;Hidrolandia;19252;76112.5234375;3953.48999023;CE;NORDESTE
CEARA;Horizonte;54362;1067819.0;19642.75;CE;NORDESTE
CEARA;Pacajus;59689;464257.5;7777.93994141;CE;NORDESTE
CEARA;Ibiapina;24125;129953.6171875;5386.68017578;CE;NORDESTE
CEARA;Choro;13439;42342.9296875;3150.75;CE;NORDESTE
CEARA;Deputado Irapuan Pinheiro;9615;33583.828125;3492.86010742;CE;NORDESTE
CEARA;Croata;18246;71450.75;3915.9699707;CE;NORDESTE
CEARA;Lavras da Mangabeira;30524;105865.5078125;3468.27001953;CE;NORDESTE
CEARA;Vicosa do Ceara;56673;188837.171875;3332.05004883;CE;NORDESTE
CEARA;Caninde;77552;307797.0;3968.90991211;CE;NORDESTE
CEARA;Banabuiu;18388;76052.234375;4135.97021484;CE;NORDESTE
CEARA;General Sampaio;6654;25142.140625;3778.5;CE;NORDESTE
CEARA;Jati;7518;28813.19335938;3832.56005859;CE;NORDESTE
CEARA;Umari;7891;25433.55859375;3223.11010742;CE;NORDESTE
CEARA;Itaicaba;7955;27905.3046875;3507.89990234;CE;NORDESTE
CEARA;Miraima;12737;37922.73046875;2977.37011719;CE;NORDESTE
CEARA;Frecheirinha;13537;51840.0859375;3829.51000977;CE;NORDESTE
CEARA;Cedro;25591;90544.5234375;3538.13989258;CE;NORDESTE
CEARA;Aurora;25113;89467.84375;3562.61010742;CE;NORDESTE
CEARA;Sao Goncalo do Amarante;42962;659916.25;15360.45996094;CE;NORDESTE
CEARA;Assare;22550;76518.9765625;3393.30004883;CE;NORDESTE
CEARA;Jaguaribe;36493;206077.078125;5647.02978516;CE;NORDESTE
CEARA;Ipaporanga;11768;34297.74609375;2914.48999023;CE;NORDESTE
CEARA;Groairas;9971;33190.703125;3328.7199707;CE;NORDESTE
CEARA;Mauriti;44211;169606.5625;3836.30004883;CE;NORDESTE
CEARA;Morrinhos;22695;68998.65625;3040.26000977;CE;NORDESTE
CEARA;Pentecoste;35166;149833.015625;4260.74023438;CE;NORDESTE
CEARA;Parambu;32231;103936.859375;3224.75;CE;NORDESTE
CEARA;Catunda;11198;37783.76171875;3374.14990234;CE;NORDESTE
CEARA;Varjota;17802;76601.1171875;4302.95019531;CE;NORDESTE
CEARA;Taua;56639;242443.71875;4280.50976562;CE;NORDESTE
CEARA;Uruburetama;20627;105931.96875;5135.60009766;CE;NORDESTE
CEARA;Erere;7332;24669.0703125;3364.58007812;CE;NORDESTE
CEARA;Uruoca;13820;41727.48046875;3019.35009766;CE;NORDESTE
CEARA;Carnaubal;16755;65062.3125;3883.15991211;CE;NORDESTE
CEARA;Potiretama;6891;25400.77148438;3686.08007812;CE;NORDESTE
CEARA;Tabuleiro do Norte;29576;137984.875;4665.43017578;CE;NORDESTE
CEARA;Farias Brito;19605;64205.171875;3274.93994141;CE;NORDESTE
CEARA;Tarrafas;8900;26677.58007812;2997.47998047;CE;NORDESTE
CEARA;Russas;67960;441188.8125;6491.89013672;CE;NORDESTE
CEARA;Bela Cruz;30900;101760.7265625;3293.22998047;CE;NORDESTE
CEARA;Trairi;51386;199633.515625;3884.97998047;CE;NORDESTE
CEARA;Mulungu;11914;46788.59765625;3927.18994141;CE;NORDESTE
CEARA;Acopiara;50784;169086.6875;3329.5300293;CE;NORDESTE
CEARA;Limoeiro do Norte;56098;356308.75;6351.54003906;CE;NORDESTE
CEARA;Antonina do Norte;7059;24448.77734375;3463.48999023;CE;NORDESTE
CEARA;Iguatu;97203;602302.25;6196.33007812;CE;NORDESTE
CEARA;Marco;24622;108854.390625;4421.02001953;CE;NORDESTE
CEARA;Poranga;12356;34502.4453125;2792.36010742;CE;NORDESTE
CEARA;Fortim;15095;64510.1875;4273.60986328;CE;NORDESTE
CEARA;Pereiro;15828;53638.68359375;3388.85009766;CE;NORDESTE
CEARA;Aracati;69616;492432.96875;7073.56005859;CE;NORDESTE
CEARA;Apuiares;14414;44171.85546875;3064.51000977;CE;NORDESTE
CEARA;Coreau;22215;69442.953125;3125.94995117;CE;NORDESTE
CEARA;Jaguaruana;32352;209209.65625;6466.66992188;CE;NORDESTE
CEARA;Iraucuba;23309;76568.03125;3284.90991211;CE;NORDESTE
CEARA;Amontada;40198;153681.328125;3823.11010742;CE;NORDESTE
CEARA;Jucas;23738;80904.34375;3408.2199707;CE;NORDESTE
CEARA;Caridade;19233;59368.80078125;3086.82006836;CE;NORDESTE
CEARA;Guaraciaba do Norte;38406;177781.0;4628.99023438;CE;NORDESTE
CEARA;Icapui;19385;157030.65625;8100.62988281;CE;NORDESTE
CEARA;Santa Quiteria;45080;191563.78125;4249.41992188;CE;NORDESTE
CEARA;Massape;35388;117690.34375;3325.70996094;CE;NORDESTE
CEARA;Graca;15949;48560.41015625;3044.72998047;CE;NORDESTE
CEARA;Jardim;26578;91902.015625;3457.82006836;CE;NORDESTE
CEARA;Capistrano;17033;52476.46875;3080.87011719;CE;NORDESTE
CEARA;Jijoca de Jericoacoara;16880;64023.44140625;3792.86010742;CE;NORDESTE
CEARA;Chorozinho;18759;78034.9609375;4159.87011719;CE;NORDESTE
CEARA;Quixeramobim;73517;349781.71875;4757.83007812;CE;NORDESTE
CEARA;Brejo Santo;41266;191745.0625;4646.56005859;CE;NORDESTE
CEARA;Guaiuba;23853;82031.0625;3439.0300293;CE;NORDESTE
CEARA;Ararenda;11186;35326.19921875;3158.07006836;CE;NORDESTE
CEARA;Tiangua;68588;374219.5625;5456.04980469;CE;NORDESTE
CEARA;Araripe;22373;84206.421875;3763.75;CE;NORDESTE
CEARA;Porteiras;15058;53051.28515625;3523.12988281;CE;NORDESTE
CEARA;Madalena;17773;65020.15625;3658.37011719;CE;NORDESTE
CEARA;Caririacu;27380;87100.125;3181.15991211;CE;NORDESTE
CEARA;Salitre;16845;77822.125;4619.89013672;CE;NORDESTE
CEARA;Maracanau;201693;3534385.0;17523.58984375;CE;NORDESTE
CEARA;Pacuja;6233;21133.74414062;3390.62011719;CE;NORDESTE
CEARA;Itatira;18875;66732.171875;3535.47998047;CE;NORDESTE
CEARA;Aiuaba;16423;48629.4375;2961.06005859;CE;NORDESTE
CEARA;Potengi;10144;34289.66015625;3380.29003906;CE;NORDESTE
CEARA;Altaneira;6834;21733.01171875;3180.12988281;CE;NORDESTE
CEARA;Morada Nova;63126;351117.84375;5562.16992188;CE;NORDESTE
CEARA;Beberibe;48760;211808.109375;4343.89013672;CE;NORDESTE
CEARA;Tejucuoca;16180;46976.1015625;2903.34008789;CE;NORDESTE
CEARA;Pacatuba;71839;479294.34375;6671.77978516;CE;NORDESTE
CEARA;Santana do Cariri;18369;67936.0;3698.39990234;CE;NORDESTE
CEARA;Milha;14826;49370.15625;3329.9699707;CE;NORDESTE
CEARA;Cruz;23540;76905.4609375;3267.01000977;CE;NORDESTE
CEARA;Ocara;24636;75618.8359375;3069.43994141;CE;NORDESTE
CEARA;Paraipaba;29892;141155.40625;4722.18017578;CE;NORDESTE
CEARA;Umirim;19044;60732.4140625;3189.06005859;CE;NORDESTE
CEARA;Acarau;54753;230465.71875;4209.18994141;CE;NORDESTE
CEARA;Itapiuna;18610;57058.2109375;3066.0;CE;NORDESTE
CEARA;Aquiraz;71400;603479.0625;8452.08984375;CE;NORDESTE
CEARA;Itapage;47354;249719.25;5273.45996094;CE;NORDESTE
CEARA;Alcantaras;10816;32610.0546875;3014.97998047;CE;NORDESTE
CEARA;Pacoti;11519;48024.953125;4169.18994141;CE;NORDESTE
CEARA;Ipu;41052;161581.125;3936.01000977;CE;NORDESTE
CEARA;Ubajara;31247;174912.265625;5597.72998047;CE;NORDESTE
CEARA;Palmacia;10838;34406.640625;3174.62988281;CE;NORDESTE
CEARA;Juazeiro do Norte;249829;1595504.125;6386.37988281;CE;NORDESTE
CEARA;Ipueiras;39288;135950.578125;3460.36010742;CE;NORDESTE
CEARA;Baturite;33271;134232.671875;4034.52001953;CE;NORDESTE
CEARA;Paracuru;32557;166716.234375;5120.75;CE;NORDESTE
CEARA;Tamboril;26857;89577.265625;3335.34008789;CE;NORDESTE
CEARA;Mucambo;14537;45321.98828125;3117.69995117;CE;NORDESTE
CEARA;Ibicuitinga;11800;40276.6328125;3413.27001953;CE;NORDESTE
CEARA;Barreira;19469;75557.6484375;3880.91992188;CE;NORDESTE
CEARA;Itaitinga;32678;159719.203125;4887.66992188;CE;NORDESTE
CEARA;Caucaia;334364;2192431.0;6557.02001953;CE;NORDESTE
CEARA;Eusebio;41307;1081127.375;26172.98046875;CE;NORDESTE
CEARA;Nova Olinda;13659;54309.4296875;3976.09008789;CE;NORDESTE
CEARA;Chaval;12644;44181.80078125;3494.29003906;CE;NORDESTE
CEARA;Moraujo;8538;27293.93945312;3196.76000977;CE;NORDESTE
CEARA;Saboeiro;16851;48796.953125;2895.79003906;CE;NORDESTE
CEARA;Mombaca;46728;142849.078125;3057.0300293;CE;NORDESTE
CEARA;Monsenhor Tabosa;17178;55848.71484375;3251.17993164;CE;NORDESTE
CEARA;Sao Joao do Jaguaribe;8500;37256.609375;4383.12988281;CE;NORDESTE
CEARA;Paramoti;12130;41914.27734375;3455.41992188;CE;NORDESTE
CEARA;Fortaleza;2505552;31789186.0;12687.5;CE;NORDESTE
CEARA;Quixada;80447;392364.25;4877.29980469;CE;NORDESTE
CEARA;Senador Pompeu;25263;106628.1953125;4220.72998047;CE;NORDESTE
CEARA;Itarema;36536;159949.25;4377.85009766;CE;NORDESTE
CEARA;Baixio;5991;22142.4765625;3695.95996094;CE;NORDESTE
CEARA;Catarina;18010;47258.05078125;2623.98999023;CE;NORDESTE
CEARA;Crateus;75249;331236.40625;4401.87011719;CE;NORDESTE
CEARA;Campos Sales;26417;98834.7265625;3741.33007812;CE;NORDESTE
CEARA;Pires Ferreira;9857;31351.3984375;3180.62011719;CE;NORDESTE
CEARA;Oros;21784;91515.421875;4201.04003906;CE;NORDESTE
CEARA;Maranguape;110523;643602.6875;5823.25;CE;NORDESTE
CEARA;Barroquinha;15558;53454.80859375;3435.84008789;CE;NORDESTE
CEARA;Palhano;9268;38838.16015625;4190.56982422;CE;NORDESTE
CEARA;Cascavel;67956;388962.96875;5723.75;CE;NORDESTE
CEARA;Barro;21556;77142.3359375;3578.68994141;CE;NORDESTE
CEARA;Arneiroz;7486;29477.015625;3937.62011719;CE;NORDESTE
CEARA;Sao Luis do Curu;12613;48670.078125;3858.7199707;CE;NORDESTE
CEARA;Sobral;182431;1964743.0;10769.79003906;CE;NORDESTE
CEARA;Jaguaribara;10399;49820.03515625;4790.85009766;CE;NORDESTE
CEARA;Penaforte;8168;39802.4375;4872.97021484;CE;NORDESTE
CEARA;Alto Santo;20829;72420.8203125;3476.91992188;CE;NORDESTE
CEARA;Quixelo;16272;56937.3046875;3499.10009766;CE;NORDESTE
CEARA;Piquet Carneiro;15673;51314.25390625;3274.05004883;CE;NORDESTE
CEARA;Ico;65612;238603.390625;3636.58007812;CE;NORDESTE
CEARA;Tururu;14308;40925.0546875;2860.29003906;CE;NORDESTE
CEARA;Meruoca;12780;39793.94921875;3113.77001953;CE;NORDESTE
CEARA;Forquilha;21599;85758.390625;3970.47998047;CE;NORDESTE
CEARA;Sao Benedito;45407;202704.234375;4464.16015625;CE;NORDESTE
CEARA;Varzea Alegre;39810;133889.921875;3363.2199707;CE;NORDESTE
CEARA;Independencia;26317;106890.046875;4061.62988281;CE;NORDESTE
CEARA;Quiterianopolis;21230;63406.75390625;2986.65991211;CE;NORDESTE
CEARA;Santana do Acarau;30410;108160.671875;3556.75;CE;NORDESTE
CEARA;Senador Sa;6669;26109.08007812;3914.98999023;CE;NORDESTE
CEARA;Redencao;26768;98211.515625;3668.98999023;CE;NORDESTE
CEARA;Camocim;61278;264770.375;4320.81005859;CE;NORDESTE
CEARA;Quixere;19772;135489.28125;6852.58007812;CE;NORDESTE
RORAIMA;Sao Joao da Baliza;6028;59372.453125;9849.45019531;RR;NORTE
RORAIMA;Pacaraima;9220;93442.5703125;10134.76953125;RR;NORTE
RORAIMA;Mucajai;13188;146580.046875;11114.65039062;RR;NORTE
RORAIMA;Bonfim;10726;111137.0234375;10361.45996094;RR;NORTE
RORAIMA;Alto Alegre;14205;141954.3125;9993.25976562;RR;NORTE
RORAIMA;Caracarai;19235;170841.40625;8881.79980469;RR;NORTE
RORAIMA;Normandia;7527;74608.90625;9912.16992188;RR;NORTE
RORAIMA;Caroebe;7569;77312.140625;10214.30957031;RR;NORTE
RORAIMA;Rorainopolis;26546;231527.21875;8721.74023438;RR;NORTE
RORAIMA;Sao Luiz;5979;54417.3203125;9101.41015625;RR;NORTE
RORAIMA;Canta;11942;146091.0625;12233.37988281;RR;NORTE
RORAIMA;Amajari;8249;71165.2890625;8627.13964844;RR;NORTE
RORAIMA;Iracema;6250;71115.2734375;11378.44042969;RR;NORTE
RORAIMA;Boa Vista;266901;4090497.0;15325.90039062;RR;NORTE
RORAIMA;Uiramuta;7934;53429.1328125;6734.20019531;RR;NORTE
MARANHAO;Joselandia;16188;60842.48046875;3758.48999023;MA;NORDESTE
MARANHAO;Serrano do Maranhao;11085;40995.56640625;3698.29003906;MA;NORDESTE
MARANHAO;Santa Luzia;71455;243949.921875;3414.04003906;MA;NORDESTE
MARANHAO;Senador Alexandre Costa;9414;31518.8046875;3348.08007812;MA;NORDESTE
MARANHAO;Sao Raimundo do Doca Bezerra;4372;19792.5078125;4527.10986328;MA;NORDESTE
MARANHAO;Presidente Medici;6363;26121.25585938;4105.18017578;MA;NORDESTE
MARANHAO;Amarante do Maranhao;37388;131346.625;3513.07006836;MA;NORDESTE
MARANHAO;Alto Alegre do Maranhao;22914;70238.390625;3065.30004883;MA;NORDESTE
MARANHAO;Governador Luiz Rocha;7144;23451.05078125;3282.62011719;MA;NORDESTE
MARANHAO;Morros;17916;48157.7734375;2687.97998047;MA;NORDESTE
MARANHAO;Capinzal do Norte;10688;44285.91796875;4143.52001953;MA;NORDESTE
MARANHAO;Vitorino Freire;31144;122207.015625;3923.92993164;MA;NORDESTE
MARANHAO;Bequimao;21508;64784.91796875;3012.12988281;MA;NORDESTE
MARANHAO;Sao Jose dos Basilios;7489;27508.0546875;3673.12988281;MA;NORDESTE
MARANHAO;Godofredo Viana;11207;31905.390625;2846.91992188;MA;NORDESTE
MARANHAO;Carutapera;21121;67091.46875;3176.5300293;MA;NORDESTE
MARANHAO;Sao Roberto;5217;17869.60351562;3425.26000977;MA;NORDESTE
MARANHAO;Governador Edison Lobao;14921;59880.09375;4013.13989258;MA;NORDESTE
MARANHAO;Porto Franco;19503;211566.140625;10847.87988281;MA;NORDESTE
MARANHAO;Duque Bacelar;10827;31129.71484375;2875.18994141;MA;NORDESTE
MARANHAO;Graca Aranha;6470;23405.97070312;3617.62011719;MA;NORDESTE
MARANHAO;Barao de Grajau;17231;73868.296875;4286.93994141;MA;NORDESTE
MARANHAO;Presidente Juscelino;12382;38451.5703125;3105.43994141;MA;NORDESTE
MARANHAO;Bacabeira;15574;95500.625;6132.06005859;MA;NORDESTE
MARANHAO;Governador Eugenio Barros;16503;51424.3125;3116.06005859;MA;NORDESTE
MARANHAO;Itinga do Maranhao;26125;137673.25;5269.79003906;MA;NORDESTE
MARANHAO;Sao Luis Gonzaga do Maranhao;19877;96742.3984375;4867.04980469;MA;NORDESTE
MARANHAO;Sao Pedro da Agua Branca;11481;65256.91796875;5683.91015625;MA;NORDESTE
MARANHAO;Governador Nunes Freire;24520;82837.78125;3378.37988281;MA;NORDESTE
MARANHAO;Sao Joao do Soter;17326;46917.0703125;2707.89990234;MA;NORDESTE
MARANHAO;Igarape Grande;11121;44660.359375;4015.86010742;MA;NORDESTE
MARANHAO;Santana do Maranhao;11170;37810.55078125;3385.01000977;MA;NORDESTE
MARANHAO;Maranhaozinho;12684;56887.16796875;4484.95019531;MA;NORDESTE
MARANHAO;Sao Pedro dos Crentes;4144;27159.71875;6553.99023438;MA;NORDESTE
MARANHAO;Peritoro;19817;55433.60546875;2797.2800293;MA;NORDESTE
MARANHAO;Milagres do Maranhao;7854;34294.28515625;4366.47021484;MA;NORDESTE
MARANHAO;Nina Rodrigues;10527;33562.359375;3188.2199707;MA;NORDESTE
MARANHAO;Colinas;36787;132661.1875;3606.19995117;MA;NORDESTE
MARANHAO;Belagua;5953;26266.54492188;4412.31982422;MA;NORDESTE
MARANHAO;Matoes;29386;80207.625;2729.44995117;MA;NORDESTE
MARANHAO;Santo Amaro do Maranhao;11693;30778.828125;2632.23999023;MA;NORDESTE
MARANHAO;Miranda do Norte;18494;63276.82421875;3421.47998047;MA;NORDESTE
MARANHAO;Anajatuba;25063;78903.5625;3148.20996094;MA;NORDESTE
MARANHAO;Matinha;21204;59626.1484375;2812.02001953;MA;NORDESTE
MARANHAO;Pedro do Rosario;22856;61557.19140625;2693.26000977;MA;NORDESTE
MARANHAO;Sao Bento;39312;105918.0234375;2694.29003906;MA;NORDESTE
MARANHAO;Urbano Santos;22938;72605.1171875;3165.2800293;MA;NORDESTE
MARANHAO;Apicum-Acu;13890;37902.859375;2728.79003906;MA;NORDESTE
MARANHAO;Viana;49348;149946.109375;3038.54003906;MA;NORDESTE
MARANHAO;Sao Domingos do Maranhao;33506;117008.640625;3492.16992188;MA;NORDESTE
MARANHAO;Davinopolis;12091;35339.9140625;2922.83007812;MA;NORDESTE
MARANHAO;Sao Jose de Ribamar;139473;473406.96875;3394.26000977;MA;NORDESTE
MARANHAO;Sao Felix de Balsas;4442;19039.73632812;4286.29980469;MA;NORDESTE
MARANHAO;Sao Raimundo das Mangabeiras;16594;374489.0625;22567.74023438;MA;NORDESTE
MARANHAO;Ze Doca;46265;185139.734375;4001.7199707;MA;NORDESTE
MARANHAO;Amapa do Maranhao;6451;25270.69335938;3917.33007812;MA;NORDESTE
MARANHAO;Lago da Pedra;44272;152434.625;3443.13989258;MA;NORDESTE
MARANHAO;Lima Campos;11794;41257.61328125;3498.18994141;MA;NORDESTE
MARANHAO;Tasso Fragoso;6890;252911.84375;36707.08984375;MA;NORDESTE
MARANHAO;Bom Lugar;13384;57368.6171875;4286.35986328;MA;NORDESTE
MARANHAO;Buriti Bravo;23074;68815.1953125;2982.37011719;MA;NORDESTE
MARANHAO;Cururupu;35108;107963.34375;3075.17993164;MA;NORDESTE
MARANHAO;Barreirinhas;50354;148248.078125;2944.12011719;MA;NORDESTE
MARANHAO;Presidente Dutra;41303;185824.765625;4499.06005859;MA;NORDESTE
MARANHAO;Sao Francisco do Brejao;8863;45696.53125;5155.87988281;MA;NORDESTE
MARANHAO;Grajau;56633;277077.53125;4892.50976562;MA;NORDESTE
